Tick,Flight_State,Stabilization_Flag,Altitude, Temperature,Pressure,Base_Pressure,Velocity,Max_Rocket_Velocity,Max_Payload_Velocity,Yaw,Pitch,Roll,Abs_Accel,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Thrust, Servo1,Servo2,Servo3,Servo4,Flight_time
421572,0,1,4.344207,32.279999,912.700012,913.138794,-0.925769,7.257967,-6.92202,-171.372665,0.375147,84.185127,0.115024,0.066409,1.468942,-9.874949,0.007173,-0.050646,-0.225383,0,0,0,0,0,421572
421632,0,1,4.383269,32.259998,912.75,913.138794,-0.925769,7.257967,-6.92202,-171.372665,0.375147,84.184845,0.11109,0.064138,1.464361,-9.874485,0.017095,-0.056932,-0.123953,0,0,0,0,0,421632
421703,0,1,4.519855,32.25,912.690002,913.138794,-0.925769,7.257967,-6.92202,-171.372665,0.375147,84.184532,0.10849,0.062637,1.461293,-9.874283,0.00592,-0.05875,0.092993,0,0,0,0,0,421703
421773,0,1,4.431169,32.27,912.659973,913.138794,0.432645,7.257967,-6.92202,-171.372665,0.375146,84.184036,0.104881,0.060553,1.460095,-9.874034,-0.009618,-0.047869,-0.160353,0,0,0,0,0,421773
421823,0,1,4.937338,32.240002,912.5,913.138794,0.432645,7.257967,-6.92202,-171.372665,0.375146,84.18364,0.101993,0.058886,1.455793,-9.874036,-0.037484,-0.021327,-0.166032,0,0,0,0,0,421823
421883,0,1,4.941992,32.279999,912.590027,913.138794,0.432645,7.257967,-6.92202,-171.372665,0.375146,84.183304,0.10145,0.058572,1.453881,-9.874161,-0.085072,0.011086,0.211754,0,0,0,0,0,421883
421954,0,1,4.367148,32.27,912.73999,913.138794,0.432645,7.257967,-6.92202,-171.372665,0.375145,84.18335,0.106993,0.061773,1.454694,-9.874256,-0.150804,0.062664,0.054926,0,0,0,0,0,421954
422025,0,1,4.977993,32.25,912.52002,913.138794,0.552262,7.257967,-6.92202,-171.372665,0.375145,84.182884,0.106407,0.061434,1.451425,-9.873967,-0.210251,0.102579,-0.360041,0,0,0,0,0,422025
422084,0,1,4.866347,32.259998,912.640015,913.138794,0.552262,7.257967,-6.92202,-171.372665,0.375145,84.182365,0.107742,0.062205,1.451185,-9.873969,-0.252051,0.097617,-0.094159,0,0,0,0,0,422084
422141,0,1,5.46299,32.27,912.48999,913.138794,0.552262,7.257967,-6.92202,-171.372665,0.375144,84.181801,0.109754,0.063367,1.452594,-9.874447,-0.295255,0.11982,-0.126496,0,0,0,0,0,422141
422226,0,1,5.422714,32.259998,912.539978,913.138794,4.144725,7.257967,-6.92202,-171.372665,0.375144,84.180923,0.11433,0.066009,1.460273,-9.874097,-0.350857,0.172773,-0.214757,0,0,0,0,0,422226
422290,0,1,5.136638,32.27,912.669983,913.138794,4.144725,7.257967,-6.92202,-171.372665,0.375144,84.180092,0.120444,0.069538,1.477335,-9.874009,-0.34041,0.188867,-0.289133,0,0,0,0,0,422290
422351,0,1,5.011559,32.27,912.659973,913.138794,4.144725,7.257967,-6.92202,-171.372665,0.375143,84.179543,0.13437,0.077579,1.49975,-9.874476,-0.280947,0.181383,0.613301,0,0,0,0,0,422351
422412,0,1,5.157831,32.279999,912.530029,913.138794,-2.309867,7.257967,-6.92202,-171.37262,0.375206,84.180412,0.158363,0.091431,1.538859,-9.874218,-0.14356,0.123087,1.225732,0,0,0,0,0,422412
422463,0,1,5.082481,32.290001,912.659973,913.138794,-2.309867,7.257967,-6.92202,-171.372513,0.375396,84.181549,0.188425,0.108787,1.558457,-9.874281,0.010775,0.05756,-0.110187,0,0,0,0,0,422463
422524,0,1,5.059108,32.279999,912.51001,913.138794,-2.309867,7.257967,-6.92202,-171.37233,0.375751,84.183052,0.201732,0.11647,1.550822,-9.873977,0.230002,-0.088084,-0.505138,0,0,0,0,0,422524
422584,0,1,5.115824,32.290001,912.5,913.138794,1.0224,7.257967,-6.92202,-171.372101,0.376215,84.183395,0.200807,0.115936,1.541656,-9.87374,0.345923,-0.231004,-0.702025,0,0,0,0,0,422584
422635,0,1,4.842869,32.310001,912.659973,913.138794,1.0224,7.257967,-6.92202,-171.371872,0.376707,84.182716,0.187201,0.10808,1.528053,-9.873816,0.390946,-0.262643,-0.79069,0,0,0,0,0,422635
422706,0,1,5.137096,32.290001,912.599976,913.138794,1.0224,7.257967,-6.92202,-171.371429,0.377601,84.180954,0.169847,0.098061,1.51734,-9.873147,0.384952,-0.28043,-0.233125,0,0,0,0,0,422706
422767,0,1,5.008905,32.299999,912.570007,913.138794,1.0224,7.257967,-6.92202,-171.370926,0.37833,84.179321,0.157515,0.090941,1.509969,-9.872805,0.377019,-0.296713,-0.520944,0,0,0,0,0,422767
422828,0,1,4.742733,32.299999,912.690002,913.138794,-0.770952,7.257967,-6.92202,-171.37027,0.378888,84.175385,0.135341,0.078139,1.495481,-9.872973,0.3695,-0.244613,-0.614881,0,0,0,0,0,422828
422879,0,1,4.644421,32.310001,912.530029,913.138794,-0.770952,7.257967,-6.92202,-171.369904,0.379401,84.171539,0.124062,0.071627,1.484103,-9.872509,0.326234,-0.207246,-0.212368,0,0,0,0,0,422879
422940,0,1,4.949708,32.330002,912.640015,913.138794,-0.770952,7.257967,-6.92202,-171.369476,0.380082,84.166245,0.116681,0.067366,1.473019,-9.872471,0.289874,-0.158582,0.104313,0,0,0,0,0,422940
423011,0,1,5.426724,32.299999,912.5,913.138794,0.780641,7.257967,-6.92202,-171.368942,0.380969,84.15921,0.108739,0.062781,1.459941,-9.87276,0.191524,-0.109084,-0.0584,0,0,0,0,0,423011
423071,0,1,5.291147,32.310001,912.580017,913.138794,0.780641,7.257967,-6.92202,-171.368393,0.381814,84.153374,0.10575,0.061055,1.450838,-9.872847,0.109666,-0.043363,0.298906,0,0,0,0,0,423071
423122,0,1,4.801801,32.330002,912.590027,913.138794,0.780641,7.257967,-6.92202,-171.367905,0.382581,84.151672,0.116856,0.067467,1.449151,-9.873172,0.009969,-0.008313,0.32733,0,0,0,0,0,423122
423183,0,1,4.847575,32.310001,912.580017,913.138794,0.780641,7.257967,-6.92202,-171.367264,0.383578,84.147453,0.121673,0.070248,1.446153,-9.873255,-0.050596,0.024355,-0.647305,0,0,0,0,0,423183
423244,0,1,4.77615,32.32,912.580017,913.138794,-1.304269,7.257967,-6.92202,-171.366684,0.38466,84.140816,0.123474,0.071288,1.441215,-9.873191,-0.122375,0.040959,-0.306462,0,0,0,0,0,423244
423295,0,1,4.198888,32.34,912.780029,913.138794,-1.304269,7.257967,-6.92202,-171.36676,0.385627,84.135246,0.121135,0.069938,1.44878,-9.872872,-0.175899,0.048351,0.324388,0,0,0,0,0,423295
423355,0,1,4.465995,32.310001,912.559998,913.138794,-1.304269,7.257967,-6.92202,-171.366577,0.386864,84.128685,0.121156,0.06995,1.46334,-9.872678,-0.236608,0.053878,0.25235,0,0,0,0,0,423355
423426,0,1,4.008751,32.32,912.76001,913.138794,-2.916418,7.257967,-6.92202,-171.365631,0.388407,84.121407,0.122112,0.070501,1.478446,-9.87289,-0.252281,0.072994,-0.117507,0,0,0,0,0,423426
423487,0,1,4.326795,32.32,912.719971,913.138794,-2.916418,7.257967,-6.92202,-171.364746,0.389811,84.115616,0.1312,0.075749,1.501097,-9.872104,-0.227195,0.083544,0.355158,0,0,0,0,0,423487
423557,0,1,4.600577,32.310001,912.530029,913.138794,-2.916418,7.257967,-6.92202,-171.363785,0.391281,84.11451,0.158447,0.091479,1.529483,-9.872035,-0.167218,0.061696,0.123901,0,0,0,0,0,423557
423619,0,1,4.8043,32.32,912.609985,913.138794,2.470479,7.257967,-6.92202,-171.362762,0.39281,84.10955,0.174465,0.100727,1.543368,-9.87326,-0.061927,0.017504,-0.127574,0,0,0,0,0,423619
423680,0,1,4.311511,32.330002,912.630005,913.138794,2.470479,7.257967,-6.92202,-171.361664,0.394386,84.105034,0.18825,0.108686,1.550577,-9.873575,0.07734,-0.013418,-0.095952,0,0,0,0,0,423680
423741,0,1,4.696495,32.32,912.580017,913.138794,2.470479,7.257967,-6.92202,-171.360474,0.395998,84.100967,0.188539,0.108853,1.54348,-9.873878,0.200762,-0.087077,-0.311541,0,0,0,0,0,423741
423813,0,1,4.3926,32.330002,912.700012,913.138794,-1.444107,7.257967,-6.92202,-171.359009,0.397909,84.091484,0.172854,0.099797,1.52077,-9.873741,0.258754,-0.141855,-0.43246,0,0,0,0,0,423813
423873,0,1,4.593622,32.32,912.630005,913.138794,-1.444107,7.257967,-6.92202,-171.35791,0.399283,84.087921,0.164612,0.095039,1.508793,-9.873669,0.259598,-0.143049,0.170153,0,0,0,0,0,423873
423923,0,1,4.892242,32.330002,912.609985,913.138794,-1.444107,7.257967,-6.92202,-171.356766,0.400657,84.084724,0.154546,0.089227,1.503803,-9.873677,0.254368,-0.146508,-0.250227,0,0,0,0,0,423923
423984,0,1,4.730277,32.330002,912.580017,913.138794,-1.444107,7.257967,-6.92202,-171.355362,0.402295,84.076019,0.132576,0.076543,1.487313,-9.874774,0.228225,-0.139371,-0.232669,0,0,0,0,0,423984
424055,0,1,4.838444,32.32,912.539978,913.138794,-0.068862,7.257967,-6.92202,-171.353653,0.404178,84.071136,0.123255,0.071161,1.47839,-9.875143,0.16471,-0.09426,0.203964,0,0,0,0,0,424055
424115,0,1,4.692887,32.330002,912.799988,913.138794,-0.068862,7.257967,-6.92202,-171.352432,0.405497,84.068268,0.123404,0.071248,1.470731,-9.875175,0.113715,-0.041825,0.011878,0,0,0,0,0,424115
424177,0,1,4.509451,32.34,912.650024,913.138794,-0.068862,7.257967,-6.92202,-171.350952,0.407042,84.061287,0.123805,0.071479,1.45825,-9.875703,0.024249,-0.013948,-0.30332,0,0,0,0,0,424177
424241,0,1,4.683055,32.310001,912.690002,913.138794,1.387188,7.257967,-6.92202,-171.349396,0.40854,84.054848,0.132684,0.076605,1.4571,-9.876133,-0.07551,0.015398,0.238299,0,0,0,0,0,424241
424299,0,1,5.112935,32.34,912.590027,913.138794,1.387188,7.257967,-6.92202,-171.348099,0.409747,84.04995,0.137666,0.079481,1.466385,-9.876351,-0.145881,0.024889,-0.028132,0,0,0,0,0,424299
424349,0,1,4.976226,32.330002,912.570007,913.138794,1.387188,7.257967,-6.92202,-171.346802,0.410915,84.045479,0.135984,0.07851,1.475472,-9.876413,-0.161245,0.022631,-0.088671,0,0,0,0,0,424349
424420,0,1,5.368261,32.310001,912.419983,913.138794,1.981884,7.257967,-6.92202,-171.345337,0.412261,84.04068,0.149796,0.086485,1.498883,-9.875892,-0.149954,0.032906,0.22063,0,0,0,0,0,424420
424491,0,1,5.236528,32.32,912.609985,913.138794,1.981884,7.257967,-6.92202,-171.343872,0.413546,84.036469,0.166378,0.096058,1.5264,-9.875394,-0.099101,-0.007202,0.040361,0,0,0,0,0,424491
424549,0,1,5.367996,32.32,912.530029,913.138794,1.981884,7.257967,-6.92202,-171.342651,0.414568,84.033356,0.171188,0.098836,1.540019,-9.875572,-0.016175,-0.027144,-0.105798,0,0,0,0,0,424549
424605,0,1,5.24843,32.32,912.619995,913.138794,1.981884,7.257967,-6.92202,-171.341476,0.415546,84.030571,0.179574,0.103677,1.545511,-9.875746,0.134015,-0.071542,-0.083403,0,0,0,0,0,424605
424674,0,1,5.224494,32.310001,912.570007,913.138794,-0.316393,7.257967,-6.92202,-171.340103,0.416662,84.027626,0.182317,0.105261,1.533533,-9.875489,0.225895,-0.139504,-0.43878,0,0,0,0,0,424674
424726,0,1,5.255185,32.310001,912.52002,913.138794,-0.316393,7.257967,-6.92202,-171.338989,0.417545,84.020256,0.170149,0.098236,1.51555,-9.876184,0.269848,-0.156495,-0.496214,0,0,0,0,0,424726
424796,0,1,4.96884,32.330002,912.630005,913.138794,-0.316393,7.257967,-6.92202,-171.337708,0.418549,84.016136,0.174942,0.101003,1.507192,-9.875764,0.280608,-0.162215,0.243467,0,0,0,0,0,424796
424858,0,1,4.920899,32.330002,912.619995,913.138794,-0.837928,7.257967,-6.92202,-171.336685,0.419341,84.013771,0.161175,0.093055,1.492546,-9.876001,0.247543,-0.174415,-0.412924,0,0,0,0,0,424858
424928,0,1,5.089955,32.310001,912.630005,913.138794,-0.837928,7.257967,-6.92202,-171.335297,0.420384,84.005028,0.144203,0.083256,1.471822,-9.875922,0.203293,-0.164807,-0.218643,0,0,0,0,0,424928
424979,0,1,5.336615,32.32,912.549988,913.138794,-0.837928,7.257967,-6.92202,-171.334381,0.421084,83.999138,0.132935,0.07675,1.470207,-9.875436,0.138272,-0.151965,0.028949,0,0,0,0,0,424979
425050,0,1,5.175354,32.32,912.580017,913.138794,1.779976,7.257967,-6.92202,-171.333298,0.421877,83.992599,0.130758,0.075493,1.468663,-9.874682,0.05239,-0.10879,-0.054014,0,0,0,0,0,425050
425121,0,1,5.201405,32.32,912.599976,913.138794,1.779976,7.257967,-6.92202,-171.332291,0.422622,83.986687,0.131656,0.076012,1.461517,-9.874122,-0.025595,-0.063508,-0.053294,0,0,0,0,0,425121
425171,0,1,5.169235,32.32,912.570007,913.138794,1.779976,7.257967,-6.92202,-171.331482,0.423208,83.982246,0.137537,0.079407,1.464942,-9.874349,-0.082842,-0.035049,0.013834,0,0,0,0,0,425171
425232,0,1,5.317369,32.330002,912.51001,913.138794,0.307999,7.257967,-6.92202,-171.330566,0.423871,83.977501,0.149311,0.086205,1.480279,-9.875147,-0.115534,-0.018386,-0.103512,0,0,0,0,0,425232
425293,0,1,5.24789,32.330002,912.570007,913.138794,0.307999,7.257967,-6.92202,-171.329712,0.424494,83.973335,0.163563,0.094433,1.493975,-9.876241,-0.121036,-0.018704,-0.106112,0,0,0,0,0,425293
425354,0,1,5.154278,32.330002,912.580017,913.138794,0.307999,7.257967,-6.92202,-171.329025,0.424983,83.970268,0.177293,0.10236,1.509456,-9.876566,-0.097957,-0.039409,-0.001897,0,0,0,0,0,425354
425405,0,1,5.113869,32.349998,912.580017,913.138794,0.307999,7.257967,-6.92202,-171.328369,0.425448,83.967537,0.186559,0.10771,1.524769,-9.876627,-0.03774,-0.055478,-0.106777,0,0,0,0,0,425405
425466,0,1,5.015089,32.349998,912.609985,913.138794,-1.286932,7.257967,-6.92202,-171.327515,0.426058,83.964203,0.189568,0.109447,1.536527,-9.877232,0.023914,-0.104246,-0.22999,0,0,0,0,0,425466
425526,0,1,5.387343,32.360001,912.52002,913.138794,-1.286932,7.257967,-6.92202,-171.326828,0.426548,83.961739,0.187952,0.108514,1.537218,-9.876956,0.115047,-0.164063,-0.061613,0,0,0,0,0,425526
425587,0,1,5.513258,32.34,912.52002,913.138794,-1.286932,7.257967,-6.92202,-171.326187,0.427007,83.959572,0.175282,0.101199,1.526025,-9.876355,0.216824,-0.182608,-0.154733,0,0,0,0,0,425587
425648,0,1,5.972183,32.380001,912.51001,913.138794,4.721026,7.257967,-6.92202,-171.325562,0.42744,83.957672,0.159896,0.092316,1.508859,-9.876008,0.248691,-0.199134,-0.023103,0,0,0,0,0,425648
425709,0,1,5.628486,32.360001,912.530029,913.138794,4.721026,7.257967,-6.92202,-171.325012,0.427847,83.956017,0.16001,0.092382,1.506521,-9.876028,0.237459,-0.193542,0.075335,0,0,0,0,0,425709
425761,0,1,5.166659,32.369999,912.679993,913.138794,4.721026,7.257967,-6.92202,-171.324554,0.427326,83.953079,0.14788,0.085379,1.491912,-9.875065,0.229866,-0.192278,-0.648471,0,0,0,0,0,425761
425821,0,1,5.417812,32.369999,912.539978,913.138794,4.721026,7.257967,-6.92202,-171.324097,0.425504,83.947624,0.130978,0.07562,1.479648,-9.875539,0.166268,-0.175177,-0.078889,0,0,0,0,0,425821
425902,0,1,5.315636,32.360001,912.630005,913.138794,-3.451574,7.257967,-6.92202,-171.323563,0.422888,83.940125,0.143927,0.083096,1.471822,-9.874887,0.085721,-0.133002,0.06763,0,0,0,0,0,425902
425964,0,1,5.553015,32.360001,912.580017,913.138794,-3.451574,7.257967,-6.92202,-171.323105,0.420613,83.93399,0.145423,0.08396,1.470072,-9.875255,0.018466,-0.101524,-0.191268,0,0,0,0,0,425964
426024,0,1,5.452368,32.360001,912.669983,913.138794,-3.451574,7.257967,-6.92202,-171.322723,0.418712,83.929184,0.147126,0.084943,1.472962,-9.875469,-0.019966,-0.081694,-0.266483,0,0,0,0,0,426024
426084,0,1,5.077403,32.369999,912.72998,913.138794,0.062742,7.257967,-6.92202,-171.322327,0.416443,83.923843,0.150708,0.087011,1.481179,-9.87449,-0.059649,-0.049272,-0.178749,0,0,0,0,0,426084
426155,0,1,5.488059,32.34,912.48999,913.138794,0.062742,7.257967,-6.92202,-171.32196,0.41421,83.918999,0.162448,0.093789,1.49361,-9.873987,-0.062916,-0.042179,-0.170632,0,0,0,0,0,426155
426215,0,1,5.301698,32.360001,912.650024,913.138794,0.062742,7.257967,-6.92202,-171.321655,0.412388,83.915344,0.163067,0.094147,1.500701,-9.874073,-0.055857,-0.05335,-0.212141,0,0,0,0,0,426215
426274,0,1,5.613955,32.349998,912.460022,913.138794,0.287736,7.257967,-6.92202,-171.32135,0.410614,83.912025,0.165752,0.095697,1.506185,-9.873807,-0.012854,-0.070735,-0.158529,0,0,0,0,0,426274
426344,0,1,5.509982,32.34,912.51001,913.138794,0.287736,7.257967,-6.92202,-171.320984,0.408556,83.908455,0.17256,0.099628,1.510687,-9.873783,0.045462,-0.110392,-0.160397,0,0,0,0,0,426344
426399,0,1,5.202642,32.34,912.559998,913.138794,0.287736,7.257967,-6.92202,-171.320755,0.40691,83.9058,0.166333,0.096032,1.506135,-9.873791,0.100212,-0.12529,-0.281626,0,0,0,0,0,426399
426450,0,1,5.277887,32.34,912.47998,913.138794,-0.514127,7.257967,-6.92202,-171.320526,0.405329,83.903412,0.15826,0.091371,1.501414,-9.873723,0.120258,-0.122541,-0.053822,0,0,0,0,0,426450
426510,0,1,5.082763,32.349998,912.630005,913.138794,-0.514127,7.257967,-6.92202,-171.320251,0.403524,83.900856,0.159247,0.091941,1.497167,-9.873859,0.148612,-0.114346,0.030714,0,0,0,0,0,426510
426581,0,1,5.121339,32.380001,912.609985,913.138794,-0.514127,7.257967,-6.92202,-171.319931,0.401547,83.892448,0.155445,0.089746,1.49266,-9.872866,0.144531,-0.100381,-0.350356,0,0,0,0,0,426581
426632,0,1,5.386504,32.380001,912.590027,913.138794,-0.514127,7.257967,-6.92202,-171.319702,0.400222,83.885872,0.144945,0.083684,1.488713,-9.873075,0.118734,-0.09547,-0.433648,0,0,0,0,0,426632
426712,0,1,5.287781,32.360001,912.640015,913.138794,0.090401,7.257967,-6.92202,-171.319382,0.398484,83.877098,0.144498,0.083426,1.486199,-9.873782,0.0903,-0.100032,-0.240468,0,0,0,0,0,426712
426774,0,1,4.8476,32.369999,912.549988,913.138794,0.090401,7.257967,-6.92202,-171.319168,0.397101,83.870163,0.142836,0.082466,1.483659,-9.873932,0.069504,-0.08523,-0.158953,0,0,0,0,0,426774
426828,0,1,5.220713,32.360001,912.549988,913.138794,0.090401,7.257967,-6.92202,-171.319016,0.39602,83.864883,0.142435,0.082235,1.482582,-9.873935,0.04118,-0.071667,-0.11216,0,0,0,0,0,426828
426886,0,1,5.342043,32.360001,912.559998,913.138794,0.102803,7.257967,-6.92202,-171.318863,0.395003,83.860069,0.146004,0.084296,1.482321,-9.874667,0.028399,-0.055875,-0.030303,0,0,0,0,0,426886
426957,0,1,5.379004,32.360001,912.580017,913.138794,0.102803,7.257967,-6.92202,-171.318649,0.39368,83.854118,0.157687,0.091041,1.485924,-9.875152,0.026082,-0.074465,0.098943,0,0,0,0,0,426957
427008,0,1,5.443541,32.369999,912.609985,913.138794,0.102803,7.257967,-6.92202,-171.318497,0.392802,83.850388,0.161976,0.093517,1.491691,-9.875452,0.024415,-0.09629,0.055456,0,0,0,0,0,427008
427058,0,1,5.279085,32.389999,912.630005,913.138794,-0.185441,7.257967,-6.92202,-171.318344,0.391976,83.847069,0.15908,0.091845,1.49621,-9.875124,0.026535,-0.117022,-0.13965,0,0,0,0,0,427058
427139,0,1,5.093337,32.369999,912.580017,913.138794,-0.185441,7.257967,-6.92202,-171.31813,0.390904,83.843018,0.164672,0.095073,1.501443,-9.876643,0.042824,-0.108701,-0.071794,0,0,0,0,0,427139
427198,0,1,5.27362,32.349998,912.570007,913.138794,-0.185441,7.257967,-6.92202,-171.317978,0.390193,83.836151,0.160672,0.092764,1.501641,-9.876615,0.050966,-0.113521,-0.17826,0,0,0,0,0,427198
427244,0,1,5.439989,32.360001,912.419983,913.138794,-0.185441,7.257967,-6.92202,-171.317856,0.389656,83.829918,0.157542,0.090957,1.499838,-9.877098,0.06595,-0.110698,-0.206221,0,0,0,0,0,427244
427329,0,1,5.362701,32.360001,912.549988,913.138794,0.508767,7.257967,-6.92202,-171.317642,0.388776,83.81955,0.154953,0.089462,1.498572,-9.877118,0.07812,-0.082762,-0.105319,0,0,0,0,0,427329
427400,0,1,5.450287,32.349998,912.619995,913.138794,0.508767,7.257967,-6.92202,-171.317459,0.38808,83.811432,0.153196,0.088448,1.495727,-9.877648,0.083845,-0.101692,-0.14533,0,0,0,0,0,427400
427456,0,1,5.185354,32.360001,912.539978,913.138794,0.508767,7.257967,-6.92202,-171.317337,0.387538,83.805321,0.152547,0.088073,1.49213,-9.877664,0.077015,-0.064999,-0.127736,0,0,0,0,0,427456
427516,0,1,5.568247,32.360001,912.530029,913.138794,-0.987192,7.257967,-6.92202,-171.317261,0.387027,83.79982,0.152779,0.088207,1.490429,-9.876555,0.07138,-0.06453,-0.116259,0,0,0,0,0,427516
427587,0,1,5.403132,32.369999,912.599976,913.138794,-0.987192,7.257967,-6.92202,-171.317169,0.386453,83.793983,0.153293,0.088504,1.490769,-9.87646,0.066752,-0.082346,-0.158687,0,0,0,0,0,427587
427647,0,1,5.399958,32.360001,912.47998,913.138794,-0.987192,7.257967,-6.92202,-171.317093,0.386005,83.789734,0.151294,0.08735,1.492251,-9.875226,0.056946,-0.077514,-0.186517,0,0,0,0,0,427647
427718,0,1,5.464853,32.360001,912.650024,913.138794,3.476531,7.257967,-6.92202,-171.316986,0.38542,83.784615,0.149245,0.086167,1.493708,-9.875982,0.044122,-0.074175,-0.170524,0,0,0,0,0,427718
427789,0,1,5.271112,32.369999,912.559998,913.138794,3.476531,7.257967,-6.92202,-171.316895,0.384955,83.780907,0.150576,0.086935,1.49738,-9.876491,0.034231,-0.031242,-0.138018,0,0,0,0,0,427789
427849,0,1,5.343705,32.360001,912.619995,913.138794,3.476531,7.257967,-6.92202,-171.316818,0.38459,83.778214,0.147483,0.085149,1.498207,-9.87665,0.036186,-0.018351,-0.17558,0,0,0,0,0,427849
427920,0,1,5.720493,32.369999,912.52002,913.138794,-0.059777,7.257967,-6.92202,-171.316727,0.384179,83.775398,0.148479,0.085725,1.497852,-9.876923,0.04368,-0.012272,0.009665,0,0,0,0,0,427920
427991,0,1,5.331472,32.349998,912.539978,913.138794,-0.059777,7.257967,-6.92202,-171.31665,0.383856,83.773354,0.156774,0.090514,1.501564,-9.877322,0.047599,-0.01584,0.001489,0,0,0,0,0,427991
428039,0,1,5.271127,32.349998,912.609985,913.138794,-0.059777,7.257967,-6.92202,-171.316574,0.383551,83.771538,0.161442,0.093209,1.502028,-9.877789,0.058918,-0.015565,-0.130588,0,0,0,0,0,428039
428096,0,1,5.138616,32.380001,912.669983,913.138794,-0.059777,7.257967,-6.92202,-171.316498,0.383261,83.769936,0.16433,0.094876,1.501034,-9.877456,0.063937,-0.031824,-0.043187,0,0,0,0,0,428096
428179,0,1,5.2225,32.349998,912.580017,913.138794,-3.242135,7.257967,-6.92202,-171.316391,0.38288,83.767967,0.167825,0.096894,1.502437,-9.876865,0.071397,-0.049905,-0.06241,0,0,0,0,0,428179
428248,0,1,5.12349,32.380001,912.650024,913.138794,-3.242135,7.257967,-6.92202,-171.316299,0.382575,83.766502,0.159983,0.092366,1.5012,-9.876778,0.083795,-0.062209,-0.142129,0,0,0,0,0,428248
428307,0,1,5.284786,32.369999,912.47998,913.138794,-3.242135,7.257967,-6.92202,-171.316223,0.382335,83.767082,0.15416,0.089004,1.501298,-9.876573,0.092115,-0.075267,0.093666,0,0,0,0,0,428307
428378,0,1,5.441965,32.369999,912.580017,913.138794,1.272124,7.257967,-6.92202,-171.316147,0.382106,83.770081,0.153416,0.088575,1.503179,-9.877048,0.099551,-0.073277,-0.105738,0,0,0,0,0,428378
428449,0,1,5.27848,32.369999,912.590027,913.138794,1.272124,7.257967,-6.92202,-171.31604,0.381804,83.768265,0.147297,0.085042,1.496204,-9.87721,0.118729,-0.073154,-0.149555,0,0,0,0,0,428449
428509,0,1,5.248516,32.360001,912.599976,913.138794,1.272124,7.257967,-6.92202,-171.315964,0.381601,83.767113,0.146674,0.084682,1.49445,-9.876431,0.117978,-0.068133,0.326375,0,0,0,0,0,428509
428569,0,1,5.140837,32.380001,912.630005,913.138794,-1.102093,7.257967,-6.92202,-171.315872,0.381369,83.770485,0.149391,0.086251,1.494349,-9.875914,0.111647,-0.061198,0.059929,0,0,0,0,0,428569
428640,0,1,4.693341,32.389999,912.530029,913.138794,-1.102093,7.257967,-6.92202,-171.315765,0.381115,83.768723,0.144844,0.083626,1.489783,-9.876677,0.110542,-0.067748,-0.025043,0,0,0,0,0,428640
428686,0,1,4.795556,32.389999,912.599976,913.138794,-1.102093,7.257967,-6.92202,-171.315704,0.380977,83.767807,0.14754,0.085182,1.487721,-9.876259,0.104136,-0.057019,0.313017,0,0,0,0,0,428686
428745,0,1,4.828524,32.389999,912.570007,913.138794,-2.574182,7.257967,-6.92202,-171.315628,0.380811,83.766762,0.15002,0.086614,1.48832,-9.876138,0.10782,-0.070434,0.030329,0,0,0,0,0,428745
428816,0,1,5.327127,32.369999,912.570007,913.138794,-2.574182,7.257967,-6.92202,-171.315536,0.380622,83.765617,0.14413,0.083214,1.484631,-9.875902,0.099501,-0.065049,-0.12505,0,0,0,0,0,428816
428874,0,1,5.52039,32.360001,912.52002,913.138794,-2.574182,7.257967,-6.92202,-171.31546,0.380472,83.764755,0.144508,0.083432,1.485665,-9.874453,0.086113,-0.049015,0.182017,0,0,0,0,0,428874
428934,0,1,5.601788,32.369999,912.52002,913.138794,4.503817,7.257967,-6.92202,-171.315384,0.380328,83.763954,0.144532,0.083446,1.4879,-9.875168,0.07947,-0.03643,-0.042632,0,0,0,0,0,428934
428995,0,1,5.09377,32.389999,912.679993,913.138794,4.503817,7.257967,-6.92202,-171.315292,0.380163,83.763077,0.146819,0.084766,1.485812,-9.874856,0.071819,-0.02407,-0.081617,0,0,0,0,0,428995
429066,0,1,5.025606,32.380001,912.530029,913.138794,4.503817,7.257967,-6.92202,-171.315201,0.380006,83.762283,0.148658,0.085827,1.487664,-9.87552,0.072058,-0.02984,0.06824,0,0,0,0,0,429066
429124,0,1,5.186505,32.389999,912.669983,913.138794,4.503817,7.257967,-6.92202,-171.315125,0.379882,83.761681,0.151199,0.087295,1.488564,-9.875172,0.078216,-0.044508,-0.107639,0,0,0,0,0,429124
429193,0,1,5.021831,32.389999,912.599976,913.138794,-2.283186,7.257967,-6.92202,-171.315033,0.379739,83.761017,0.150489,0.086885,1.484739,-9.875256,0.072345,-0.043933,-0.066057,0,0,0,0,0,429193
429259,0,1,5.266937,32.389999,912.599976,913.138794,-2.283186,7.257967,-6.92202,-171.314941,0.379602,83.762756,0.156714,0.090479,1.485839,-9.875339,0.0769,-0.059458,0.143081,0,0,0,0,0,429259
429320,0,1,5.274064,32.419998,912.52002,913.138794,-2.283186,7.257967,-6.92202,-171.314865,0.379472,83.765671,0.151531,0.087486,1.487346,-9.875501,0.086989,-0.063726,-0.16873,0,0,0,0,0,429320
